Title,Variation 1 Value,Variation 2 Name,Variation 2 Value,Variation 3 Name,Variation 3 Value,Original Price,Discounted Price,Web Link,Original Price,Discounted Price,Web Link,Original Price,Discounted Price,Web Link,Original Price,Discounted Price,Web Link,Original Price,Discounted Price,Web Link
,Midnight Black,,45mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDJ7GNTW/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
,Red,,41mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDJF3JJT/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
,Red,,45mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDJ72KND/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
,Starlight Cream,,41mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDJ1MD8H/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
,Starlight Cream,,45mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDHLNTWT/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
,Silver,,41mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDJFDN5R/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
,Silver,,45mm,,,,,https://www.amazon.ae/Apple-Watch-45mm-Smart-watch/dp/B0BDHXCG7Y/ref=sr_1_3?crid=UBKEY4WG3H8W&keywords=Apple%2BWatch%2BSeries%2B8&qid=1675532834&sprefix=apple%2Bwatch%2Bseries%2B8%2Caps%2C442&sr=8-3&th=1,,,,,,,,,,,,
Samsung Galaxy Tab S8 Ultra,Graphite grey,,256GB,,Wi-Fi,,,https://www.amazon.ae/Samsung-sAMOLED-Display-ExpandableGraphite/dp/B09RQX7BGN/ref=sr_1_3?crid=2W0XLXZ4JXUB4&keywords=Galaxy%2BTab%2BS8%2BUltra&qid=1675534869&sprefix=galaxy%2Btab%2Bs8%2Caps%2C430&sr=8-3&th=1,,,,,,,,,,,,
,Graphite grey,,256GB,,Wi-Fi + 5G,,,https://www.amazon.ae/Samsung-sAMOLED-Display-ExpandableGraphite/dp/B09RQWX469/ref=sr_1_3?crid=2W0XLXZ4JXUB4&keywords=Galaxy%2BTab%2BS8%2BUltra&qid=1675534869&sprefix=galaxy%2Btab%2Bs8%2Caps%2C430&sr=8-3&th=1,,,,,,,,,,,,
Apple iPad Mini 6th Generation,Pink,Storage Space,64GB,Style,Wi-Fi,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G97FSZ6/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Pink,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G9Q61J2/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Pink,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Pink,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G93JWDQ/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Purple,,64GB,,Wi-Fi,,,,,,,,,,,,,,,
,Purple,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G9J9F9G/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Purple,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Purple,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G9GZ597/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Space Grey,,64GB,,Wi-Fi,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G98KDHZ/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Space Grey,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G946C8X/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G91SVSS/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G9TQZK8/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Starlight Cream,,64GB,,Wi-Fi,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G99HSMB/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Starlight Cream,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G99GBS7/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Starlight Cream,,256GB,,Wi-Fi,,,https://www.amazon.ae/2021-Apple-8-3-inch-Wi-Fi-Cellular/dp/B09G95GN9R/ref=sr_1_10?crid=1H0QIW3MSDUS8&keywords=iPad%2BMini%2B6&qid=1675532727&sprefix=ipad%2Bmini%2B6%2Caps%2C363&sr=8-10&th=1,,,,,,,,,,,,
,Starlight Cream,,256GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
Apple iPad Pro 6th Generation,Silver,Storage Space,128GB,Style,Wi-Fi,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMH2PGJ/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,256GB,,Wi-Fi,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMK7TJD/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,512GB,,Wi-Fi,,,,,,,,,,,,,,,
,Silver,,1TB,,Wi-Fi,,,,,,,,,,,,,,,
,Silver,,2TB,,Wi-Fi,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMF784Z/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,128GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMB6LG7/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMTNDJD/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,512GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMW6QJ7/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,1TB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMYBSXV/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Silver,,2TB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMKCMHB/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Space Grey,,128GB,,Wi-Fi,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMF1XDN/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMT5NY6/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Space Grey,,512GB,,Wi-Fi,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMFGWP5/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Space Grey,,1TB,,Wi-Fi,,,,,,,,,,,,,,,
,Space Grey,,2TB,,Wi-Fi,,,,,,,,,,,,,,,
,Space Grey,,128GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJMN3ZMN/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Space Grey,,512GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Space Grey,,1TB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-12-9-inch-iPad-Pro-Wi-Fi-Cellular/dp/B0BJM1WSS6/ref=sr_1_4_sspa?crid=241LLUFT1NR9R&keywords=iPad%2BPro&qid=1675532616&sprefix=ipad%2Bpro%2Caps%2C315&sr=8-4-spons&sp_csd=d2lkZ2V0TmFtZT1zcF9hdGY&th=1,,,,,,,,,,,,
,Space Grey,,2TB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
Apple iPad Air 2022 5th Generation,Green,Storage Space,64GB,Style,Wi-Fi,,,,,,,,,,,,,,,
,Green,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Green,,64GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Green,,256GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Rose Gold,,64GB,Style,Wi-Fi,,,,,,,,,,,,,,,
,Rose Gold,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Rose Gold,,64GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Rose Gold,,256GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Pink,,64GB,Style,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3GZD74/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Pink,,256GB,,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3JNPVD/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Pink,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3L9S7X/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Pink,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3HJWT5/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Purple,,64GB,Style,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3JN357/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Purple,,256GB,,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3GW1YK/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Purple,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3HLVDQ/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Purple,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3KGQFT/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Silver,,64GB,Style,Wi-Fi,,,,,,,,,,,,,,,
,Silver,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Silver,,64GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Silver,,256GB,,Wi-Fi + Cellular,,,,,,,,,,,,,,,
,Sky Blue,,64GB,Style,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3JMX1Q/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Sky Blue,,256GB,,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3K7VNR/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Sky Blue,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3HT9TJ/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Sky Blue,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3HZR87/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Space Grey,,64GB,Style,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3KJ1PY/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3GMSTK/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Space Grey,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3J74B8/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Air-Wi-Fi/dp/B09V3KB5GV/ref=asc_df_B09V3KJ1PY/?tag=googleshopp09-21&linkCode=df0&hvadid=406814925033&hvpos=&hvnetw=g&hvrand=9730924999327503896&hvpone=&hvptwo=&hvqmt=&hvdev=c&hvdvcmdl=&hvlocint=&hvlocphy=1000013&hvtargid=pla-1835416484112&th=1,,,,,,,,,,,,
Apple iPad 2021 9th Generation,Space Grey,Storage Space,64GB,Style,Wi-Fi,,,,,,,,,,,,,,,
,Space Grey,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Space Grey,,64GB,,WI-Fi + Cellular,,,,,,,,,,,,,,,
,Space Grey,,256GB,,WI-Fi + Cellular,,,,,,,,,,,,,,,
,Silver,,64GB,,Wi-Fi,,,,,,,,,,,,,,,
,Silver,,256GB,,Wi-Fi,,,,,,,,,,,,,,,
,Silver,,64GB,,WI-Fi + Cellular,,,,,,,,,,,,,,,
,Silver,,256GB,,WI-Fi + Cellular,,,,,,,,,,,,,,,
Apple iPad 2022 10th Generation,Blue,Storage Space,64GB,Style,Wi-FI,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMJDGJM/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple+2022+iPad&qid=1686426998&sprefix=apple+2022+ipad%2Caps%2C316&sr=8-4,,,,,,,,,,,,
,Blue,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMCYQTR/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Blue,,256GB,,Wi-FI,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJML46F4/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Blue,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMRDJQJ/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Pink,,64GB,,Wi-FI,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMFF34R/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Pink,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMVHS5K/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Pink,,256GB,,Wi-FI,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJLXT1T8/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Pink,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMHKKTT/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Silver,,64GB,,Wi-FI,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMF29KX/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Silver,,64GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMP2WMK/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Silver,,256GB,,Wi-FI,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMGT6TK/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
,Silver,,256GB,,Wi-Fi + Cellular,,,https://www.amazon.ae/Apple-2022-10-9-inch-iPad-Wi-Fi/dp/B0BJMCQWZW/ref=sr_1_4?crid=1ATG4JI20DQ1U&keywords=Apple%2B2022%2BiPad&qid=1686426998&sprefix=apple%2B2022%2Bipad%2Caps%2C316&sr=8-4&th=1,,,,,,,,,,,,
