URL,CREATED_AT,AVAILABILITY_TYPE,SIZE,BRAND,CATEGORY,USERNAME,PRICE,FOLLOWERS,AVAILABLE_LISTING,SOLD_OUT
https://poshmark.com/listing/63a228dd308f07ca06bbc61e,2022-12-20,available,4,Marchesa,Dresses & Skirts,miamioclock,438,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a21b948634cb5f41ef94a3,2022-12-20,available,S,Cara Cara,Dresses & Skirts,miamioclock,319,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a22a1a8d7a3cc0adeedfa6,2022-12-20,available,4,Acler,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a22692ffb5d0fa771293fc,2022-12-20,available,4,NICHOLAS,Dresses & Skirts,miamioclock,199,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a219a0acf46247af296819,2022-12-20,available,2,SALONI,Dresses & Skirts,miamioclock,299,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a20bf2dff94dada50ad73f,2022-12-20,available,S,Herve Leger,Dresses & Skirts,miamioclock,459,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a14c85c9a2282881443bcd,2022-12-19,available,XS,Zara,Jackets & Blazers,miamioclock,149,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a1548191e053b8b4f95a1e,2022-12-19,available,S,Zara,Tops,miamioclock,89,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a1263a7099bf419662101e,2022-12-19,available,4,A.L.C.,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a124f3964bd1f310c77ba2,2022-12-19,available,6,A.L.C.,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a1244336660e879429c637,2022-12-19,available,8,A.L.C.,Dresses & Skirts,miamioclock,249,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a0e13a02760bcd91cf6634,2022-12-19,available,XS,Zara,Jackets & Blazers,miamioclock,149,"134,750",1104.0,4400.0
https://poshmark.com/listing/63a0e0544bd760c0a868518e,2022-12-19,available,S,Zara,Dresses & Skirts,miamioclock,75,"134,750",1104.0,4400.0
